priority,acceleration,speed,direction,is_ahead,same_heading,dist,useful,rebroadcast
0,-0.0009999999999997164,0.9720000000000023,2.5439093328041005,False,False,191.80198122021577,True,False
0,-1.090000000000021,0.05,-0.023215136790854022,False,True,8.54400374531753,True,False
0,-0.0009999999999998664,0.9970000000000002,-1.5811700003783749,False,False,179.25400971805345,True,False
0,-1.4200000000000008,0.05,0.0017848632091454278,True,True,24.331050121192877,True,False
0,-1.442000000000031,0.05,1.5243549945467614,True,False,191.80198122021577,True,False
0,-2,0.05,0.04678486320914554,True,True,8.54400374531753,True,False
0,-0.9030000000000252,0.05,-3.0882151367908497,False,False,15.297058540778355,True,False
0,-2,0.05,0.9038299996216228,False,True,8.54400374531753,True,False
0,-1.090000000000021,0.05,-0.023215136790854022,False,False,23.0,True,False
0,-1.4200000000000008,0.05,0.0017848632091454278,True,False,9.055385138137417,True,False
0,-2,0.05,0.04678486320914554,False,False,7.0,True,False
0,-0.9030000000000252,0.05,-3.0882151367908497,True,False,9.055385138137417,True,False
0,-2,0.05,0.9038299996216228,False,True,24.331050121192877,True,False
0,-1.089000000000021,0.05,-0.023215136790854022,False,True,16.0,True,False
0,-1.4300000000000008,0.05,0.05178486320914543,True,True,16.0312195418814,True,False
0,-2,0.05,0.04678486320914554,True,True,16.0,True,False
0,-0.9020000000000252,0.05,-3.1382151367908495,False,False,23.0,True,False
0,-2,0.05,-2.2377626539681703,False,False,8.54400374531753,True,False
0,-1.089000000000021,0.05,-0.023215136790854022,False,True,32.01562118716424,True,False
2,-1.0670000000000235,0.05,-0.023215136790854022,False,False,10.44030650891055,True,False
2,-1.650000000000001,0.05,0.05178486320914543,True,False,23.345235059857504,True,False
2,-2,0.05,0.04678486320914554,True,False,7.615773105863909,True,False
2,-0.8800000000000252,0.05,-3.1382151367908495,False,True,17.26267650163207,True,False
0,-0.09100000000003006,0.05,0.021784863209145983,False,True,56.00892785976178,True,False
0,-2,0.05,0.026784863209145447,True,True,33.0,True,False
0,-0.4430000000000792,0.05,1.594354994546761,False,True,23.0,True,False
0,-2,0.05,-0.028215136790854453,False,True,16.0,True,False
0,-0.003000000000024404,0.9819999999999023,-3.1332151367908496,False,False,171.00292395160966,True,False
0,-2,0.05,-2.2377626539681703,True,True,130.06152390311286,True,False
0,-2,0.05,-0.019175715200741645,False,True,2.8284271247461903,True,False
0,-0.09000000000003006,0.05,-0.02821513679085402,False,True,58.077534382926416,True,False
0,-2,0.05,1.5404226532114238,True,True,23.0,True,False
0,-1.999,0.05,0.9038299996216228,True,True,42.1070065428546,True,False
0,-2,0.05,-0.019175715200741645,False,False,132.015150645674,True,False
0,-0.09000000000003006,0.05,-0.02821513679085402,False,False,188.0026595556563,True,False
0,-2,0.05,-0.023215136790854556,False,False,156.00320509528,True,False
0,-2,0.05,0.02178486320914555,False,False,172.00290695217916,True,False
0,-0.002000000000024404,0.9799999999998779,-3.1332151367908496,False,False,156.00320509528,True,False
0,-1.999,0.05,0.9038299996216228,False,True,26.1725046566048,True,False
0,-2,0.05,-0.019175715200741645,True,True,40.01249804748511,True,False
0,-0.08900000000003006,0.05,0.021784863209145983,False,True,16.0,True,False
0,-2,0.05,0.026784863209145447,True,True,16.0,True,False
0,-2,0.05,-0.028215136790854453,True,True,16.0,True,False
0,-0.0010000000000244041,0.9789999999998534,-3.1332151367908496,False,False,189.0026454841307,True,False
0,-2,0.05,-2.2377626539681703,False,False,58.077534382926416,True,False
0,-2,0.05,-0.019175715200741645,True,True,24.020824298928627,True,False
0,-0.08900000000003006,0.05,0.021784863209145983,False,True,32.0,True,False
0,-2,0.05,0.026784863209145447,False,True,24.020824298928627,True,False
0,-2,0.05,-0.028215136790854453,False,True,40.01249804748511,True,False
0,-0.0010000000000244041,0.9789999999998534,-3.1332151367908496,False,False,133.01503674397117,True,False
0,-2,0.05,-2.2377626539681703,False,False,2.8284271247461903,True,False
0,-2,0.05,-0.019175715200741645,True,True,56.00892785976178,True,False
2,-2,0.05,-0.019175715200741645,False,False,3.605551275463989,True,False
2,-0.06700000000003004,0.05,0.021784863209145983,False,False,60.07495318350236,True,True
2,-2,0.05,-2.2377626539681703,False,True,0.0,True,False
2,-2,0.05,0.026784863209145447,True,False,138.0,False,False
2,-1.8960000000000115,0.05,-0.028215136790854453,True,False,122.0,False,False
2,-2,0.05,-2.2377626539681703,False,True,175.025712396779,False,False
2,-2,0.05,-0.06917571520074164,True,False,161.0,False,False
0,-2,0.05,0.025824284799258364,False,True,52.0,True,False
0,-0.9170000000000621,0.05,-3.1148077903806466,False,False,69.0,True,False
0,-2,0.05,-0.028215136790854557,False,False,93.0,True,False
0,-1.1260000000000963,0.05,-0.028215136790854453,False,True,16.0,True,False
0,0.004999999999975721,0.9939999999996353,-0.040029829611247895,True,False,192.62917743685665,True,False
0,-0.9280000000000366,0.05,0.021169687367162543,True,True,73.0,True,False
0,-2,0.05,-2.2377626539681703,False,False,19.235384061671343,True,False
0,-2,0.05,0.035724025624505606,False,True,3.0,True,False
0,-2,0.05,-0.02417571520074164,False,True,52.08646657242167,True,False
0,-0.9160000000000621,0.05,-3.1648077903806464,False,False,18.24828759089466,True,False
0,-2,0.05,0.021784863209145446,False,True,76.05918747922567,True,False
0,-0.003000000000078805,0.9819999999996847,-3.1088303126328314,True,False,191.637678967368,True,False
0,-1.1250000000000964,0.05,0.02178486320914555,False,True,92.04890004774636,True,False
0,-0.9270000000000366,0.05,-0.02883031263283746,False,True,19.235384061671343,True,False
0,-2,0.05,0.9038299996216228,True,True,92.04890004774636,True,False
0,-2,0.05,0.035724025624505606,True,True,19.0,True,False
0,-2,0.05,-0.02417571520074164,False,True,33.0,True,False
0,-0.9160000000000621,0.05,-3.1648077903806464,False,False,37.0,True,False
0,-2,0.05,0.021784863209145446,False,True,57.0,True,False
0,-1.1250000000000964,0.05,0.02178486320914555,False,True,73.0,True,False
0,-0.9270000000000366,0.05,-0.02883031263283746,True,True,57.0,True,False
0,-2,0.05,0.9038299996216228,True,True,76.05918747922567,True,False
0,-2,0.05,0.035724025624505606,True,True,92.0,True,False
0,-2,0.05,0.025824284799258364,True,True,40.0,True,False
0,-0.9150000000000621,0.05,-3.1148077903806466,False,False,110.0,True,False
0,-2,0.05,-0.028215136790854557,True,True,16.0,True,False
0,-1.1240000000000965,0.05,-0.028215136790854453,False,False,110.0,True,False
0,-0.9260000000000366,0.05,0.021169687367162543,False,False,37.0,True,False
0,-2,0.05,-2.2377626539681703,True,True,18.24828759089466,True,False
0,-2,0.05,0.035724025624505606,True,True,76.0,True,False
0,-2,0.05,0.025824284799258364,True,True,24.0,True,False
0,-0.9150000000000621,0.05,-3.1148077903806466,False,False,94.0,True,False
0,-2,0.05,-0.028215136790854557,False,True,24.0,True,False
0,-1.1240000000000965,0.05,-0.028215136790854453,False,True,40.0,True,False
0,-0.9260000000000366,0.05,0.021169687367162543,True,True,33.0,True,False
0,-2,0.05,-2.2377626539681703,False,False,52.08646657242167,True,False
0,-2,0.05,0.035724025624505606,False,False,18.0,True,False
0,-2,0.05,-0.02417571520074164,False,False,70.0,True,False
0,-0.9140000000000621,0.05,-3.1648077903806464,False,False,18.0,True,False
0,-2,0.05,0.021784863209145446,False,True,76.0,True,False
0,-1.1230000000000966,0.05,0.02178486320914555,False,True,92.0,True,False
0,-0.9250000000000366,0.05,-0.02883031263283746,False,True,19.0,True,False
0,-2,0.05,0.9038299996216228,False,True,3.0,True,False
0,-2,0.05,0.035724025624505606,True,True,52.0,True,False
2,-2,0.05,0.035724025624505606,False,False,3.1622776601683795,True,False
2,-2,0.05,0.025824284799258364,False,False,53.08483775994799,True,True
2,-0.8930000000000621,0.05,-3.1148077903806466,False,True,19.235384061671343,True,False
2,-2,0.05,-0.028215136790854557,False,False,77.05841939723393,True,True
2,-1.102000000000099,0.05,-0.028215136790854453,False,False,93.04837451562494,True,True
2,-0.9040000000000366,0.05,0.021169687367162543,False,False,20.223748416156685,True,False
2,-2,0.05,-2.2377626539681703,False,True,0.0,True,False
1,-0.7050000000001099,0.05,1.6004226532114236,False,False,73.0,True,False
3,-0.7040000000001099,0.05,1.6004226532114236,False,False,73.00684899377592,False,False
0,-2,0.05,0.030824284799258365,False,True,52.0,True,False
0,0.005999999999938737,0.9999999999992033,-3.1098077903806467,False,False,169.00295855398508,True,False
0,-2,0.05,0.026784863209145447,False,True,23.0,True,False
0,-0.12600000000010936,0.05,-0.06821513679085445,False,True,17.0,True,False
0,-0.32400000000003587,0.05,0.021169687367162543,True,True,57.0,True,False
0,-1.500000000000055,0.05,-2.2377626539681703,False,False,85.05292469985967,True,False
0,-1.9570000000000047,0.05,0.0257240256245056,False,True,50.08991914547278,True,False
0,-2,0.05,0.030824284799258365,False,True,102.04410811016969,True,False
0,0.006999999999938737,1,-3.1098077903806467,False,False,120.06664815842908,True,False
0,-2,0.05,0.026784863209145447,False,True,125.03599481749245,True,False
0,-0.12500000000010936,0.05,-0.018215136790854444,False,True,142.03168660548954,True,False
0,-0.3340000000000359,0.05,-0.02883031263283746,False,True,85.05292469985967,True,False
0,-1.4990000000000552,0.05,0.9038299996216228,True,True,142.03168660548954,True,False
0,-1.9570000000000047,0.05,0.0257240256245056,True,True,35.0,True,False
0,-2,0.05,0.030824284799258365,False,True,17.0,True,False
0,-2,0.05,0.026784863209145447,False,True,40.0,True,False
0,-0.12500000000010936,0.05,-0.018215136790854444,False,True,57.0,True,False
0,-0.3340000000000359,0.05,-0.02883031263283746,True,True,40.0,True,False
0,-1.4990000000000552,0.05,0.9038299996216228,True,True,125.03599481749245,True,False
0,-1.9560000000000048,0.05,-0.0242759743754944,True,True,92.0,True,False
0,-2,0.05,0.030824284799258365,True,True,40.0,True,False
0,-2,0.05,0.026784863209145447,True,True,16.0,True,False
0,-0.12400000000010936,0.05,-0.06821513679085445,False,True,40.0,True,False
0,-0.3440000000000359,0.05,0.021169687367162543,True,True,17.0,True,False
0,-1.4980000000000553,0.05,-2.2377626539681703,True,True,120.06664815842908,True,False
0,-1.9560000000000048,0.05,-0.0242759743754944,True,True,75.0,True,False
0,-2,0.05,0.030824284799258365,True,True,23.0,True,False
0,-2,0.05,0.026784863209145447,False,True,76.0,True,False
0,-0.12400000000010936,0.05,-0.06821513679085445,False,True,92.0,True,False
0,-0.3440000000000359,0.05,0.021169687367162543,False,True,35.0,True,False
0,-1.4980000000000553,0.05,-2.2377626539681703,False,False,102.04410811016969,True,False
0,-1.955000000000005,0.05,0.0257240256245056,False,False,170.00294115102832,True,False
0,-1.4970000000000554,0.05,0.9038299996216228,True,True,50.08991914547278,True,False
0,-1.955000000000005,0.05,0.0257240256245056,True,True,52.0,True,False
2,-1.9340000000000073,0.05,-0.0242759743754944,False,False,51.088159097779204,True,True
2,-2,0.05,0.030824284799258365,False,False,103.04368005850722,False,False
2,-2,0.05,0.026784863209145447,False,False,127.03542812932147,False,False
2,-0.10200000000010934,0.05,-0.06821513679085445,False,False,143.0314650697531,False,False
2,-0.564000000000036,0.05,0.021169687367162543,False,False,86.05230967266364,True,True
2,-1.4760000000000577,0.05,-2.2377626539681703,False,True,0.0,True,False
2,0.00699999999997586,0.9999999999996386,-1.6050298296112473,False,False,134.18271125595876,False,False
2,-2,0.05,-0.02883031263283746,True,False,81.0,True,True
2,-1.3210000000000748,0.05,0.9038299996216228,True,False,175.025712396779,False,False
2,-1.7780000000000244,0.05,-0.0242759743754944,True,False,117.0,False,False
2,-2,0.05,0.030824284799258365,True,False,64.0,True,True
2,-1.9830000000000019,0.05,-0.07321513679085456,True,False,41.0,True,False
2,-0.0010000000001092251,0.9789999999993445,3.103377516798939,False,True,0.0,True,False
2,-2,0.05,-0.02883031263283746,True,True,125.00399993600205,False,False
2,-1.6700000000000363,0.05,-0.0242759743754944,True,True,160.00312496948303,False,False
2,-2,0.05,0.030824284799258365,True,True,108.00462953040486,False,False
2,-1.8750000000000138,0.05,-0.01821513679085456,True,True,84.00595217006948,True,True
2,-0.003000000000109225,0.981999999999563,-3.1298077903806476,False,False,156.00320509528,False,False
2,0.00599999999997586,0.9929999999996627,0.15156282397855048,True,True,0.0,True,False
2,-1.2120000000000868,0.05,-2.2377626539681703,False,False,224.03571143904713,False,False
2,-0.8110000000000942,0.05,-0.07883031263283799,True,False,154.0,False,False
2,-0.8110000000001242,0.05,-3.1398077903806474,False,True,186.0,False,False
2,-2,0.05,0.026169687367162544,True,False,41.0,True,False
2,-2,0.05,-2.2377626539681703,False,True,170.02646852769718,False,False
2,-1.0690000000001025,0.05,0.0257240256245056,True,False,76.0,True,True
2,-2,0.05,-0.014175715200741637,True,False,24.0,True,False
2,-1.27400000000008,0.05,-2.9998077903806477,False,True,0.0,True,False
0,-1.8890000000000122,0.05,0.035824284799258366,False,True,52.0,True,False
0,-0.002000000000109225,0.9799999999994538,-3.3677626539681675,True,False,150.20652449211386,True,False
0,-1.1630000000000922,0.05,-3.0998077903806474,True,False,12.0,True,False
0,-0.6990000000000941,0.05,0.021169687367162016,True,False,142.0,True,False
0,-0.6990000000001241,0.05,-3.1398077903806474,False,False,43.0,True,False
0,-2,0.05,-0.07383031263283746,False,False,156.0,True,False
0,-2,0.05,-2.2377626539681703,False,False,135.03332921912278,True,False
0,-0.9570000000001101,0.05,0.0257240256245056,False,True,100.04498987955368,True,False
0,-1.8880000000000123,0.05,-0.014175715200741637,False,True,152.029602380589,True,False
0,-0.007000000000061094,0.9759999999998168,-0.026622483201045207,True,False,149.21461054467824,True,False
0,-1.1620000000000923,0.05,-3.149807790380647,True,False,164.02743672934722,True,False
0,-0.6980000000000941,0.05,-0.028830312632837987,False,True,22.20360331117452,True,False
0,-0.6980000000001241,0.05,-3.189807790380647,False,False,21.213203435596427,True,False
0,-2,0.05,-0.023830312632837455,False,True,135.03332921912278,True,False
0,-2,0.05,0.9038299996216228,False,False,21.213203435596427,True,False
0,-0.9570000000001101,0.05,0.0257240256245056,True,True,35.0,True,False
0,-1.8880000000000123,0.05,-0.014175715200741637,False,True,17.0,True,False
0,-1.1620000000000923,0.05,-3.149807790380647,True,False,29.0,True,False
0,-0.6980000000000941,0.05,-0.028830312632837987,True,True,113.0,True,False
0,-0.6980000000001241,0.05,-3.189807790380647,False,False,156.0,True,False
0,-2,0.05,-0.023830312632837455,False,True,113.0,True,False
0,-2,0.05,0.9038299996216228,False,True,22.20360331117452,True,False
0,-0.9560000000001101,0.05,-0.0242759743754944,False,False,121.0,True,False
0,-1.8870000000000124,0.05,-0.019175715200741638,False,False,173.0,True,False
0,-1.1610000000000924,0.05,-3.0998077903806474,True,True,185.0,True,False
0,-0.6970000000000941,0.05,0.021169687367162016,False,False,43.0,True,False
0,-0.6970000000001241,0.05,-3.1398077903806474,False,True,186.0,True,False
0,-2,0.05,-0.07383031263283746,True,False,29.0,True,False
0,-2,0.05,-2.2377626539681703,False,True,164.02743672934722,True,False
0,-0.9560000000001101,0.05,-0.0242759743754944,False,True,78.0,True,False
0,-1.8870000000000124,0.05,-0.019175715200741638,False,True,130.0,True,False
0,-1.1610000000000924,0.05,-3.0998077903806474,True,False,142.0,True,False
0,-0.6970000000000941,0.05,0.021169687367162016,True,True,130.0,True,False
0,-0.6970000000001241,0.05,-3.1398077903806474,False,False,174.0,True,False
0,-2,0.05,-0.07383031263283746,True,True,17.0,True,False
0,-2,0.05,-2.2377626539681703,False,False,152.029602380589,True,False
0,-0.9550000000001101,0.05,0.0257240256245056,True,False,64.0,True,False
0,-1.8860000000000126,0.05,0.030824284799258365,True,False,12.0,True,False
0,-1.1600000000000925,0.05,-3.149807790380647,True,False,64.0,True,False
0,-0.6960000000000941,0.05,-0.028830312632837987,True,True,78.0,True,False
0,-0.6960000000001241,0.05,-3.0898077903806476,False,False,122.0,True,False
0,-2,0.05,-0.023830312632837455,False,True,35.0,True,False
0,-2,0.05,0.9038299996216228,True,True,100.04498987955368,True,False
0,-0.9550000000001101,0.05,0.0257240256245056,True,True,52.0,True,False
2,-0.9340000000001101,0.05,-0.0242759743754944,False,False,101.04454463255303,False,False
2,-1.8650000000000149,0.05,-0.019175715200741638,False,False,153.0294089382822,False,False
2,-1.1390000000000948,0.05,-3.0998077903806474,True,True,163.02760502442524,False,False
2,-0.6750000000000941,0.05,0.021169687367162016,False,False,23.194827009486403,True,False
2,-0.6750000000001241,0.05,-3.1398077903806474,False,True,23.194827009486403,True,False
2,-2,0.05,-0.07383031263283746,False,False,136.03308421115798,False,False
2,-0.80200000000011,0.05,-3.154807790380647,False,True,24.0,True,False
2,-0.3380000000000938,0.05,-0.028830312632837987,True,False,130.0,False,False
2,-2,0.05,0.02616968736716255,True,False,17.0,True,False
2,-1.700000000000033,0.05,0.9038299996216228,True,False,170.02646852769718,False,False
2,-0.5960000000001098,0.05,0.030724025624505602,True,False,52.0,True,True
2,-1.527000000000052,0.05,2.9524169383890513,False,True,0.0,True,False
2,-0.33700000000012376,0.05,-3.1398077903806474,False,True,209.0,False,False
2,-1.3600000000000705,0.05,0.9038299996216228,True,False,170.02646852769718,False,False
2,-0.2560000000001095,0.05,-0.0692759743754944,True,False,35.0,True,False
2,-2,0.05,-3.1807683687905355,False,True,17.0,True,False
2,-0.46100000000010966,0.05,-3.064807790380647,False,True,41.0,True,False
2,0.0029999999999065123,0.055999999999719545,0.021169687367162016,True,False,113.0,False,False
0,-2,0.05,-3.1257683687905358,False,False,26.0,True,False
0,-0.1630000000001094,0.05,-3.164807790380647,False,True,24.0,True,False
0,-1.9920000000000009,0.05,-0.07383031263283799,False,False,19.0,True,False
0,0.003999999999876564,0.988999999998642,-3.1798077903806474,False,False,66.0,True,False
0,-2,0.05,-3.15542296622263,True,False,22.0,True,False
0,-1.0610000000001034,0.05,-2.2377626539681703,False,True,155.0290295396317,True,False
0,0.04299999999989078,0.9959999999953031,-0.014275974375494396,False,True,164.02743672934722,True,False
0,-2,0.05,-3.1257683687905358,True,False,138.03260484392808,True,False
0,-0.0020000000001091133,0.9949999999997817,0.022237346031824853,False,False,67.0,True,False
0,-0.1620000000001094,0.05,-3.114807790380647,True,False,114.03946685248927,True,False
0,-1.991000000000001,0.05,-0.023830312632837983,False,True,133.0338302838793,True,False
0,-2,0.05,-3.15542296622263,True,False,155.0290295396317,True,False
0,-1.0600000000001035,0.05,0.9038299996216228,True,True,133.0338302838793,True,False
0,0.04299999999989078,0.9959999999953031,-0.014275974375494396,False,False,9.0,True,False
0,-2,0.05,-3.1257683687905358,False,True,17.0,True,False
0,-0.1620000000001094,0.05,-3.114807790380647,False,True,41.0,True,False
0,-1.991000000000001,0.05,-0.023830312632837983,True,False,22.0,True,False
0,-2,0.05,-3.15542296622263,True,True,41.0,True,False
0,-1.0600000000001035,0.05,0.9038299996216228,True,False,114.03946685248927,True,False
0,0.04399999999989078,1,0.035724025624505606,False,True,32.0,True,False
0,-2,0.05,-3.1257683687905358,True,False,5.0,True,False
0,-0.1610000000001094,0.05,-3.164807790380647,False,False,19.0,True,False
0,-1.990000000000001,0.05,-0.07383031263283799,True,False,5.0,True,False
0,-2,0.05,-3.15542296622263,True,True,17.0,True,False
0,-1.0590000000001036,0.05,-2.2377626539681703,False,True,138.03260484392808,True,False
0,0.04399999999989078,1,0.035724025624505606,False,False,51.0,True,False
0,-2,0.05,-3.1257683687905358,True,True,24.0,True,False
0,-0.1610000000001094,0.05,-3.164807790380647,False,False,50.0,True,False
0,-1.990000000000001,0.05,-0.07383031263283799,True,True,31.0,True,False
0,-2,0.05,-3.15542296622263,False,False,9.0,True,False
0,-1.0590000000001036,0.05,-2.2377626539681703,False,False,164.02743672934722,True,False
0,0.03399999999989078,1,-0.014275974375494396,False,False,28.0,True,False
2,-2,0.05,-3.1257683687905358,False,True,39.01281840626232,True,False
2,-0.15000000000010938,0.05,-3.114807790380647,False,True,62.00806399170998,True,True
2,-1.9790000000000023,0.05,-0.023830312632837983,True,False,43.01162633521314,True,False
2,-2,0.05,-3.15542296622263,False,True,22.02271554554524,True,False
2,-1.0480000000001048,0.05,0.9038299996216228,True,False,176.0454486773231,False,False
